order_id,customer_id,store_id,order_date,order_status,shipping_amount,discount_total,payment_status
50428,2317.0,17,2022-08-26,Shipped,0.0,584.63,Success
50429,1582.0,1,2024-11-30,Completed,0.0,2913.39,Success
50430,,4,2025-07-29,Shipped,0.0,0.0,Success
50431,1344.0,18,2023-08-13,Completed,0.0,2463.72,Success
50432,2279.0,1,2024-02-12,Shipped,0.0,0.0,Success
50433,2063.0,12,2025-09-24,Completed,0.0,151.33,Success
50434,1667.0,1,2022-07-04,Completed,0.0,1092.32,Success
50435,1360.0,1,2025-11-08,Completed,0.0,438.56,Success
50436,2897.0,1,2023-01-08,Completed,0.0,8757.48,Success
50437,2749.0,8,2025-08-04,Completed,0.0,558.55,Success
50438,2832.0,7,2023-10-18,Completed,0.0,2240.66,Success
50439,2524.0,17,2023-03-25,Completed,0.0,0.0,Success
50440,1520.0,8,2026-05-07,Completed,0.0,61.09,Success
50441,2170.0,1,2022-05-24,Completed,0.0,11639.81,Success
50442,1439.0,6,2023-11-01,Completed,0.0,640.73,Success
50443,1078.0,17,2023-06-28,Shipped,0.0,0.0,Success
50444,1716.0,11,2025-11-20,Shipped,0.0,5755.26,Success
50445,1036.0,1,2023-09-11,Completed,0.0,348.47,Success
50446,1225.0,5,2023-12-12,Processing,0.0,0.0,Success
50447,2596.0,1,2025-03-28,Completed,0.0,828.54,Success
50448,1431.0,11,2024-10-20,Completed,0.0,3971.4,Success
50449,1236.0,9,2026-03-08,Completed,0.0,0.0,Success
50450,1248.0,9,2022-03-07,Completed,0.0,622.94,Success
50451,2172.0,1,2024-02-18,Completed,0.0,151.14,Success
50452,2608.0,1,2022-07-25,Completed,0.0,548.56,Success
50453,1691.0,16,2025-03-26,Completed,0.0,639.6,Success
50454,2366.0,8,2023-12-09,Completed,0.0,0.0,Success
50455,2916.0,2,2023-10-31,Completed,0.0,0.0,Success
50456,2521.0,14,2022-02-22,Completed,0.0,0.0,Success
50457,1473.0,8,2023-07-24,Completed,0.0,1463.53,Success
50458,1468.0,1,2023-07-31,Completed,0.0,1064.54,Success
50459,1035.0,9,2024-04-10,Returned,0.0,327.74,Refunded
50460,2595.0,20,2024-02-01,Completed,0.0,0.0,Success
50461,1243.0,15,2024-11-19,Completed,0.0,0.0,Success
50462,2564.0,19,2024-09-28,Completed,0.0,916.69,Success
50463,1063.0,17,2022-08-10,Returned,0.0,0.0,Refunded
50464,1470.0,1,2022-04-08,Shipped,0.0,0.0,Success
50465,1821.0,1,2025-12-12,Completed,0.0,0.0,Success
50466,1728.0,4,2025-12-11,Completed,0.0,0.0,Success
50467,,15,2026-05-11,Completed,0.0,393.21,Success
50468,2686.0,1,2023-12-25,Completed,0.0,0.0,Success
50469,2977.0,1,2025-04-21,Completed,99.0,0.0,Success
50470,1255.0,18,2022-03-18,Completed,0.0,395.55,Success
50471,2449.0,10,2023-07-07,Completed,0.0,0.0,Success
50472,2247.0,6,2025-04-22,Completed,0.0,284.54,Success
50473,,8,2023-08-23,Completed,0.0,0.0,Success
50474,2981.0,6,2025-04-25,Completed,0.0,0.0,Success
50475,2958.0,11,2022-02-23,Completed,0.0,0.0,Success
50476,1183.0,3,2022-11-21,Completed,0.0,3526.36,Success
50477,1757.0,11,2026-03-18,Completed,0.0,440.44,Success
50478,2713.0,7,2025-07-05,Completed,0.0,144.06,Success
50479,2901.0,3,2023-06-17,Completed,0.0,175.54,Success
50480,2051.0,13,2023-04-23,Completed,0.0,1695.16,Success
50481,1127.0,15,2023-06-16,Completed,0.0,0.0,Success
50482,1387.0,2,2022-06-24,Completed,0.0,0.0,Success
50483,2674.0,9,2026-06-09,Completed,0.0,2624.59,Success
50484,2737.0,5,2025-07-25,Completed,0.0,0.0,Success
50485,2190.0,4,2023-12-28,Completed,0.0,0.0,Success
50486,2831.0,15,2025-02-06,Completed,0.0,197.02,Success
50487,2635.0,16,2025-09-10,Completed,0.0,1860.53,Success
50488,2311.0,1,2025-06-02,Completed,0.0,0.0,Success
50489,2149.0,1,2024-03-01,Completed,0.0,166.67,Success
50490,1530.0,3,2022-11-06,Returned,0.0,336.06,Refunded
50491,2550.0,20,2023-05-24,Completed,0.0,1450.19,Success
50492,1522.0,1,2024-11-12,Completed,0.0,0.0,Success
50493,1619.0,6,2023-06-21,Completed,0.0,401.93,Success
50494,1561.0,1,2025-03-07,Completed,0.0,4667.97,Success
50495,2959.0,18,2022-01-06,Processing,0.0,0.0,Success
50496,1848.0,6,2022-08-03,Shipped,0.0,0.0,Success
50497,2427.0,9,2024-06-20,Completed,0.0,2273.92,Success
50498,2352.0,1,2022-09-12,Completed,0.0,364.39,Success
50499,2423.0,1,2022-08-21,Completed,99.0,0.0,Success
50500,1809.0,1,2023-10-06,Completed,0.0,3098.6,Success
50501,1097.0,1,2024-02-10,Returned,0.0,0.0,Refunded
50502,1332.0,1,2026-06-07,Cancelled,0.0,0.0,Cancelled
50503,1923.0,14,2023-09-24,Shipped,0.0,1753.21,Success
50504,2435.0,1,2022-08-11,Completed,0.0,0.0,Success
50505,2383.0,4,2023-01-18,Completed,0.0,607.32,Success
50506,1980.0,12,2024-08-28,Completed,0.0,0.0,Success
50507,1363.0,1,2022-07-24,Completed,0.0,8667.43,Success
50508,2013.0,20,2022-09-19,Completed,0.0,219.37,Success
50509,2609.0,17,2023-07-14,Completed,0.0,1535.37,Success
50510,2775.0,13,2022-04-09,Completed,0.0,0.0,Success
50511,1635.0,1,2025-10-07,Completed,0.0,259.6,Success
50512,1753.0,1,2024-08-14,Completed,0.0,0.0,Success
50513,1316.0,19,2024-07-05,Completed,0.0,2185.04,Success
50514,2322.0,10,2026-03-01,Completed,0.0,0.0,Success
50515,1348.0,15,2024-08-30,Completed,0.0,206.81,Success
50516,1793.0,19,2022-03-27,Completed,0.0,1293.86,Success
50517,2700.0,1,2025-07-02,Processing,99.0,0.0,Success
50518,2300.0,13,2024-11-20,Completed,0.0,147.45,Success
50519,1536.0,1,2022-04-20,Processing,0.0,266.5,Success
50520,2269.0,1,2025-12-13,Shipped,0.0,0.0,Success
50521,1935.0,19,2024-11-15,Completed,0.0,191.6,Success
50522,1645.0,5,2025-12-10,Completed,0.0,500.01,Success
50523,1477.0,1,2022-07-03,Processing,0.0,202.24,Success
50524,2126.0,6,2024-03-13,Cancelled,0.0,0.0,Cancelled
50525,2184.0,8,2023-03-11,Completed,0.0,0.0,Success
50526,1130.0,11,2024-03-01,Completed,0.0,0.0,Success
50527,2376.0,17,2025-10-17,Completed,0.0,130.52,Success
50528,1786.0,15,2023-08-15,Completed,0.0,328.23,Success
50529,1098.0,14,2023-07-20,Completed,0.0,0.0,Success
50530,2502.0,14,2022-02-04,Completed,0.0,934.74,Success
50531,2850.0,11,2024-06-11,Completed,0.0,270.84,Success
50532,2722.0,17,2023-04-06,Returned,0.0,0.0,Refunded
50533,2890.0,18,2023-07-05,Shipped,0.0,0.0,Success
50534,1399.0,4,2025-01-27,Completed,0.0,0.0,Success
50535,1032.0,7,2025-01-10,Completed,0.0,144.74,Success
50536,1746.0,1,2025-04-26,Completed,0.0,4925.12,Success
50537,2218.0,1,2022-02-15,Cancelled,0.0,11929.09,Cancelled
50538,2788.0,1,2022-01-31,Completed,0.0,550.5,Success
50539,2914.0,1,2022-05-30,Shipped,99.0,177.3,Success
50540,1936.0,1,2022-07-04,Completed,0.0,0.0,Success
50541,2110.0,11,2025-08-13,Completed,0.0,0.0,Success
50542,1289.0,9,2024-09-04,Completed,0.0,473.48,Success
50543,1546.0,18,2022-08-04,Processing,0.0,469.15,Success
50544,1892.0,14,2022-09-16,Completed,0.0,1448.42,Success
50545,2295.0,3,2025-12-13,Processing,0.0,0.0,Success
50546,2736.0,17,2022-12-30,Completed,0.0,14535.81,Success
50547,1149.0,3,2025-01-15,Cancelled,0.0,1514.75,Cancelled
50548,2251.0,1,2024-08-07,Processing,99.0,0.0,Success
50549,1090.0,13,2023-04-11,Cancelled,0.0,236.89,Cancelled
50550,2856.0,12,2025-08-31,Completed,0.0,771.3,Success
50551,1960.0,3,2025-02-11,Completed,0.0,0.0,Success
50552,2477.0,6,2022-10-17,Returned,0.0,0.0,Refunded
50553,1145.0,1,2023-11-12,Completed,0.0,0.0,Success
50554,1141.0,5,2023-08-31,Completed,0.0,2387.49,Success
50555,1560.0,20,2024-06-10,Completed,0.0,0.0,Success
50556,2825.0,1,2025-01-14,Completed,0.0,1004.82,Success
50557,2874.0,1,2022-04-08,Completed,0.0,498.25,Success
50558,1920.0,9,2023-12-23,Completed,0.0,2798.0,Success
50559,1057.0,11,2025-05-13,Completed,0.0,0.0,Success
50560,1195.0,9,2025-11-07,Completed,0.0,0.0,Success
50561,2407.0,12,2022-12-11,Completed,0.0,0.0,Success
50562,2927.0,1,2022-12-29,Returned,0.0,1345.97,Refunded
50563,2664.0,12,2022-04-14,Completed,0.0,12029.85,Success
50564,2341.0,11,2025-04-19,Completed,0.0,0.0,Success
50565,1392.0,16,2024-08-07,Completed,0.0,0.0,Success
50566,1058.0,18,2025-09-26,Shipped,0.0,0.0,Success
50567,1443.0,20,2026-05-02,Shipped,0.0,0.0,Success
50568,2799.0,1,2022-04-04,Completed,0.0,0.0,Success
50569,1690.0,17,2025-06-16,Processing,0.0,1098.87,Success
50570,1040.0,3,2024-05-27,Cancelled,0.0,6403.94,Cancelled
50571,2357.0,1,2023-08-15,Completed,0.0,59.46,Success
50572,1672.0,1,2022-11-26,Completed,0.0,0.0,Success
50573,2193.0,1,2023-01-18,Completed,0.0,0.0,Success
50574,1066.0,8,2025-08-10,Processing,0.0,0.0,Success
50575,2871.0,3,2023-06-03,Completed,0.0,0.0,Success
50576,1279.0,9,2022-01-14,Completed,0.0,2181.31,Success
50577,2756.0,8,2023-01-17,Completed,0.0,0.0,Success
50578,2807.0,1,2022-01-18,Processing,0.0,0.0,Success
50579,1949.0,17,2025-11-24,Completed,0.0,249.12,Success
50580,2462.0,13,2022-01-13,Completed,0.0,79.06,Success
50581,1351.0,1,2024-12-10,Shipped,0.0,137.62,Success
50582,1434.0,7,2023-11-12,Completed,0.0,0.0,Success
50583,2442.0,11,2024-02-21,Completed,0.0,1113.79,Success
50584,2096.0,14,2025-12-03,Completed,0.0,127.05,Success
50585,2861.0,8,2022-12-20,Shipped,0.0,490.25,Success
50586,1345.0,12,2024-09-03,Completed,0.0,0.0,Success
50587,2898.0,16,2023-04-14,Completed,0.0,7248.63,Success
50588,2234.0,12,2025-12-06,Completed,0.0,269.24,Success
50589,2920.0,12,2022-11-02,Completed,0.0,622.94,Success
50590,2794.0,1,2024-02-03,Shipped,0.0,0.0,Success
50591,1520.0,3,2022-01-06,Completed,0.0,0.0,Success
50592,1047.0,10,2025-05-10,Completed,0.0,1159.48,Success
50593,2958.0,7,2022-09-02,Cancelled,0.0,52.23,Cancelled
50594,1309.0,8,2026-06-30,Processing,0.0,3836.55,Success
50595,1479.0,12,2022-11-10,Completed,0.0,418.26,Success
50596,2344.0,1,2024-06-02,Completed,0.0,0.0,Success
50597,1854.0,1,2023-09-12,Completed,0.0,159.77,Success
50598,1889.0,17,2022-08-29,Completed,0.0,543.66,Success
50599,2816.0,19,2024-12-29,Shipped,0.0,1601.79,Success
50600,1275.0,12,2023-07-31,Cancelled,0.0,6335.1,Cancelled
50601,1547.0,2,2024-08-14,Shipped,0.0,0.0,Success
50602,2202.0,12,2026-01-15,Shipped,0.0,0.0,Success
50603,1760.0,8,2023-07-09,Completed,0.0,0.0,Success
50604,2925.0,1,2022-06-29,Shipped,0.0,0.0,Success
50605,1781.0,3,2024-07-03,Completed,0.0,538.49,Success
50606,1251.0,19,2023-08-09,Completed,0.0,4125.08,Success
50607,2591.0,1,2023-09-25,Completed,0.0,2601.66,Success
50608,2406.0,13,2024-10-12,Cancelled,0.0,315.34,Cancelled
50609,2836.0,1,2024-11-01,Shipped,99.0,0.0,Success
50610,2782.0,10,2025-10-17,Completed,0.0,0.0,Success
50611,1664.0,3,2023-02-04,Completed,0.0,0.0,Success
50612,1732.0,15,2024-06-18,Cancelled,0.0,0.0,Cancelled
50613,2754.0,11,2026-02-02,Completed,0.0,1869.54,Success
50614,1872.0,1,2023-09-09,Completed,0.0,0.0,Success
50615,1072.0,1,2023-02-10,Completed,0.0,0.0,Success
50616,2231.0,10,2025-03-24,Shipped,0.0,683.08,Success
50617,1347.0,1,2025-11-20,Shipped,0.0,86.9,Success
50618,1589.0,2,2024-08-28,Completed,0.0,0.0,Success
50619,3000.0,5,2024-11-13,Completed,0.0,234.05,Success
50620,1256.0,1,2022-07-24,Completed,0.0,986.95,Success
50621,2891.0,12,2023-06-21,Completed,0.0,0.0,Success
50622,1298.0,1,2023-03-20,Returned,0.0,2564.54,Refunded
50623,2504.0,19,2024-04-09,Completed,0.0,51.95,Success
50624,2707.0,17,2026-06-07,Shipped,0.0,0.0,Success
50625,1646.0,1,2025-02-18,Cancelled,0.0,444.47,Cancelled
50626,2170.0,15,2024-08-27,Completed,0.0,3256.65,Success
50627,1653.0,1,2022-05-29,Shipped,0.0,1144.99,Success
50628,2181.0,12,2025-04-28,Returned,0.0,208.65,Refunded
50629,1520.0,1,2022-11-21,Completed,99.0,46.18,Success
50630,1630.0,1,2023-02-18,Completed,0.0,285.75,Success
50631,2005.0,17,2023-04-19,Completed,0.0,0.0,Success
50632,2182.0,19,2024-12-31,Completed,0.0,323.53,Success
50633,2876.0,12,2023-09-25,Completed,0.0,259.19,Success
50634,1686.0,1,2022-09-13,Completed,99.0,0.0,Success
50635,2654.0,2,2023-08-03,Completed,0.0,334.04,Success
50636,1862.0,20,2024-08-08,Completed,0.0,0.0,Success
50637,1922.0,18,2022-07-02,Completed,0.0,7575.46,Success
50638,1678.0,1,2024-04-12,Completed,0.0,0.0,Success
50639,2997.0,1,2024-05-23,Completed,0.0,75.37,Success
50640,1717.0,1,2024-12-19,Completed,99.0,0.0,Success
50641,1644.0,9,2024-12-10,Completed,0.0,461.37,Success
50642,2992.0,1,2023-06-21,Processing,0.0,1392.83,Success
50643,1530.0,1,2024-07-12,Completed,0.0,1073.11,Success
50644,1300.0,1,2025-04-30,Completed,0.0,0.0,Success
50645,2675.0,7,2026-04-28,Processing,0.0,1592.01,Success
50646,1265.0,1,2022-12-21,Completed,0.0,0.0,Success
50647,1395.0,1,2025-12-24,Shipped,0.0,0.0,Success
50648,1501.0,1,2023-09-11,Completed,0.0,0.0,Success
50649,1458.0,8,2022-02-26,Completed,0.0,0.0,Success
50650,1730.0,7,2025-05-03,Completed,0.0,207.78,Success
50651,2925.0,4,2022-06-11,Cancelled,0.0,263.11,Cancelled
50652,2914.0,7,2024-01-30,Completed,0.0,0.0,Success
50653,1278.0,1,2023-05-25,Completed,0.0,0.0,Success
50654,1617.0,1,2024-07-12,Shipped,0.0,0.0,Success
50655,2131.0,14,2025-08-26,Completed,0.0,0.0,Success
50656,2325.0,11,2024-09-24,Completed,0.0,1981.14,Success
50657,2724.0,1,2022-11-14,Completed,0.0,0.0,Success
50658,2787.0,13,2026-04-03,Completed,0.0,1382.07,Success
50659,1280.0,1,2023-11-08,Completed,0.0,130.52,Success
50660,2590.0,5,2025-06-03,Completed,0.0,512.22,Success
50661,2577.0,1,2024-09-25,Completed,0.0,2355.57,Success
50662,1261.0,7,2024-07-27,Completed,0.0,969.95,Success
50663,2495.0,14,2022-07-28,Processing,0.0,0.0,Success
50664,2612.0,16,2023-01-10,Cancelled,0.0,0.0,Cancelled
50665,1304.0,1,2022-05-12,Completed,0.0,0.0,Success
50666,1790.0,3,2024-12-29,Completed,0.0,0.0,Success
50667,1511.0,10,2024-07-13,Completed,0.0,2521.7,Success
50668,1103.0,11,2022-06-01,Completed,0.0,0.0,Success
50669,1462.0,9,2023-12-23,Completed,0.0,0.0,Success
50670,1296.0,1,2022-12-27,Completed,0.0,263.11,Success
50671,1400.0,13,2022-01-04,Completed,0.0,875.3,Success
50672,2890.0,1,2023-07-09,Completed,0.0,1060.12,Success
50673,1528.0,10,2023-01-08,Completed,0.0,0.0,Success
50674,2887.0,6,2023-10-16,Shipped,0.0,0.0,Success
50675,1818.0,1,2022-06-21,Completed,0.0,171.72,Success
50676,2893.0,17,2026-04-24,Completed,0.0,66.99,Success
50677,1477.0,4,2024-08-06,Completed,0.0,4292.42,Success
50678,2324.0,11,2023-11-27,Completed,0.0,0.0,Success
50679,1559.0,8,2023-04-05,Shipped,0.0,0.0,Success
50680,1157.0,2,2023-08-30,Completed,0.0,2564.01,Success
50681,2140.0,7,2024-03-08,Completed,0.0,7032.45,Success
50682,1796.0,1,2024-10-26,Cancelled,99.0,138.34,Cancelled
50683,2307.0,3,2024-03-28,Shipped,0.0,3301.03,Success
50684,1396.0,1,2023-09-18,Completed,0.0,0.0,Success
50685,2501.0,5,2024-11-12,Cancelled,0.0,548.93,Cancelled
50686,1569.0,8,2024-12-14,Completed,0.0,0.0,Success
50687,2793.0,4,2024-04-19,Completed,0.0,0.0,Success
50688,2115.0,3,2022-07-17,Completed,0.0,173.51,Success
50689,1728.0,7,2022-11-28,Cancelled,0.0,0.0,Cancelled
50690,2729.0,8,2023-02-28,Processing,0.0,0.0,Success
50691,1234.0,17,2025-01-15,Cancelled,0.0,2054.45,Cancelled
50692,1412.0,18,2026-01-08,Completed,0.0,309.2,Success
50693,2839.0,1,2026-02-18,Completed,0.0,214.58,Success
50694,2333.0,1,2026-03-28,Completed,0.0,190.85,Success
50695,1206.0,16,2023-06-30,Completed,0.0,0.0,Success
50696,1944.0,18,2025-11-23,Completed,0.0,710.67,Success
50697,1755.0,12,2024-03-28,Completed,0.0,2798.71,Success
50698,1458.0,9,2025-10-06,Completed,0.0,0.0,Success
50699,1293.0,14,2024-04-23,Completed,0.0,311.47,Success
50700,1155.0,19,2023-02-01,Shipped,0.0,1401.64,Success
50701,2656.0,7,2024-02-19,Completed,0.0,171.71,Success
50702,1808.0,17,2023-11-01,Returned,0.0,0.0,Refunded
50703,1813.0,3,2025-02-06,Completed,0.0,0.0,Success
50704,2066.0,1,2023-03-30,Completed,0.0,144.69,Success
50705,2510.0,5,2026-03-03,Returned,0.0,811.92,Refunded
50706,1002.0,1,2025-10-23,Completed,99.0,93.94,Success
50707,2322.0,1,2024-01-03,Completed,0.0,0.0,Success
50708,2362.0,16,2023-08-26,Completed,0.0,1168.2,Success
50709,2799.0,10,2022-03-13,Completed,0.0,52.45,Success
50710,2945.0,20,2022-09-27,Completed,0.0,846.78,Success
50711,1663.0,18,2025-06-05,Completed,0.0,0.0,Success
50712,2352.0,1,2026-06-13,Completed,0.0,0.0,Success
50713,2609.0,1,2025-05-08,Completed,99.0,49.06,Success
50714,1462.0,1,2024-09-28,Processing,0.0,60.18,Success
50715,2780.0,1,2026-01-08,Shipped,0.0,0.0,Success
50716,2582.0,1,2025-08-08,Completed,0.0,1893.86,Success
50717,1666.0,1,2025-04-11,Completed,0.0,3787.73,Success
50718,1237.0,20,2023-11-03,Completed,0.0,212.78,Success
50719,2228.0,1,2024-07-06,Completed,99.0,16.17,Success
50720,1290.0,1,2024-12-19,Shipped,0.0,3737.7,Success
50721,1076.0,1,2024-09-27,Completed,0.0,0.0,Success
50722,2613.0,1,2023-02-16,Completed,0.0,2320.66,Success
50723,1723.0,14,2024-09-09,Completed,0.0,0.0,Success
50724,1129.0,1,2022-09-08,Completed,0.0,0.0,Success
50725,1464.0,5,2026-05-26,Completed,0.0,0.0,Success
50726,1386.0,1,2024-02-21,Completed,0.0,295.54,Success
50727,1430.0,15,2022-10-07,Completed,0.0,181.97,Success
50728,1060.0,11,2022-08-18,Completed,0.0,519.64,Success
50729,1698.0,1,2025-12-13,Completed,0.0,0.0,Success
50730,2059.0,1,2026-03-19,Cancelled,0.0,704.61,Cancelled
50731,2065.0,1,2024-11-27,Shipped,0.0,4243.03,Success
50732,1152.0,15,2023-09-05,Completed,0.0,0.0,Success
50733,2190.0,7,2023-06-22,Cancelled,0.0,527.42,Cancelled
50734,2030.0,1,2024-06-08,Processing,0.0,87.12,Success
50735,2104.0,1,2023-11-21,Completed,0.0,444.45,Success
50736,1426.0,1,2026-06-05,Completed,0.0,3321.9,Success
50737,2713.0,11,2023-02-04,Completed,0.0,0.0,Success
50738,1022.0,1,2024-12-26,Completed,0.0,89.23,Success
50739,2176.0,1,2024-12-23,Completed,0.0,389.4,Success
50740,2464.0,5,2024-03-31,Completed,0.0,0.0,Success
50741,2874.0,4,2023-03-21,Completed,0.0,0.0,Success
50742,1684.0,7,2026-03-19,Processing,0.0,0.0,Success
50743,1177.0,10,2024-03-01,Processing,0.0,0.0,Success
50744,1778.0,1,2024-03-15,Returned,0.0,0.0,Refunded
50745,2218.0,4,2026-04-18,Completed,0.0,0.0,Success
50746,1774.0,15,2023-06-10,Completed,0.0,0.0,Success
50747,2827.0,1,2025-01-01,Processing,0.0,0.0,Success
50748,2148.0,7,2022-10-05,Completed,0.0,0.0,Success
50749,2913.0,16,2022-07-29,Completed,0.0,0.0,Success
50750,2213.0,1,2023-03-09,Cancelled,0.0,1285.7,Cancelled
50751,2977.0,11,2022-01-08,Completed,0.0,0.0,Success
50752,1931.0,14,2023-10-18,Shipped,0.0,837.83,Success
50753,2829.0,5,2024-10-02,Completed,0.0,3562.76,Success
50754,1246.0,14,2026-04-01,Completed,0.0,0.0,Success
50755,1908.0,10,2024-01-06,Returned,0.0,0.0,Refunded
50756,1029.0,16,2022-07-13,Completed,0.0,0.0,Success
50757,2050.0,15,2024-05-08,Returned,0.0,0.0,Refunded
50758,2893.0,1,2025-09-03,Processing,0.0,0.0,Success
50759,2414.0,6,2025-04-26,Processing,0.0,0.0,Success
50760,2129.0,10,2022-05-02,Completed,0.0,218.54,Success
50761,2203.0,13,2025-02-16,Completed,0.0,3700.29,Success
50762,1296.0,1,2022-01-29,Completed,0.0,0.0,Success
50763,1782.0,1,2024-08-30,Completed,0.0,107.03,Success
50764,2623.0,1,2024-04-28,Shipped,0.0,1937.45,Success
50765,1021.0,1,2024-09-01,Completed,0.0,0.0,Success
50766,1054.0,15,2023-03-19,Completed,0.0,0.0,Success
50767,1419.0,7,2024-02-19,Completed,0.0,0.0,Success
50768,2783.0,18,2026-05-04,Completed,0.0,0.0,Success
50769,2655.0,20,2022-05-21,Completed,0.0,0.0,Success
50770,1462.0,13,2023-08-24,Processing,0.0,4178.91,Success
50771,1035.0,8,2023-09-17,Shipped,0.0,0.0,Success
50772,2382.0,1,2025-08-06,Completed,0.0,0.0,Success
50773,1954.0,9,2023-09-07,Shipped,0.0,0.0,Success
50774,2197.0,7,2022-08-18,Completed,0.0,0.0,Success
50775,2889.0,16,2022-12-16,Shipped,0.0,2059.52,Success
50776,2621.0,17,2024-11-18,Completed,0.0,0.0,Success
50777,2077.0,1,2024-07-23,Completed,0.0,0.0,Success
50778,2005.0,1,2025-03-07,Completed,0.0,0.0,Success
50779,2084.0,19,2026-04-23,Processing,0.0,0.0,Success
50780,1304.0,12,2022-01-20,Completed,0.0,2982.27,Success
50781,1491.0,9,2025-06-07,Completed,0.0,1136.96,Success
50782,2956.0,16,2022-07-09,Completed,0.0,460.02,Success
50783,1942.0,13,2025-06-19,Completed,0.0,207.78,Success
50784,2775.0,18,2024-05-20,Completed,0.0,0.0,Success
50785,2723.0,20,2024-11-20,Completed,0.0,0.0,Success
50786,1169.0,18,2024-12-07,Processing,0.0,113.62,Success
50787,1290.0,13,2023-09-25,Completed,0.0,526.23,Success
50788,1417.0,1,2023-05-05,Completed,0.0,404.86,Success
50789,1513.0,1,2025-12-12,Completed,0.0,0.0,Success
50790,1283.0,1,2025-08-11,Shipped,0.0,0.0,Success
50791,2969.0,17,2022-10-16,Completed,0.0,53.37,Success
50792,1466.0,14,2024-01-05,Completed,0.0,490.25,Success
50793,1036.0,1,2022-06-28,Completed,0.0,0.0,Success
50794,2125.0,1,2024-05-07,Cancelled,0.0,0.0,Cancelled
50795,1114.0,1,2024-04-16,Completed,0.0,0.0,Success
50796,1184.0,12,2026-03-08,Cancelled,0.0,1654.53,Cancelled
50797,1061.0,10,2023-06-26,Cancelled,0.0,184.72,Cancelled
50798,1530.0,1,2026-01-25,Completed,0.0,0.0,Success
50799,1485.0,1,2024-10-19,Shipped,0.0,2986.24,Success
50800,1335.0,19,2026-03-31,Completed,0.0,5820.52,Success
50801,1794.0,19,2025-12-02,Shipped,0.0,9850.25,Success
50802,1327.0,8,2025-08-01,Completed,0.0,0.0,Success
50803,2026.0,8,2023-09-10,Returned,0.0,4884.97,Refunded
50804,1630.0,12,2026-02-22,Shipped,0.0,78.38,Success
50805,,1,2023-06-10,Completed,0.0,0.0,Success
50806,2677.0,1,2022-09-11,Completed,0.0,0.0,Success
50807,1479.0,1,2023-11-22,Completed,0.0,561.89,Success
50808,2774.0,14,2023-12-13,Processing,0.0,3800.49,Success
50809,2768.0,1,2025-12-21,Completed,99.0,107.29,Success
50810,1292.0,1,2026-02-04,Completed,0.0,0.0,Success
50811,2696.0,9,2025-05-22,Cancelled,0.0,0.0,Cancelled
50812,2666.0,1,2022-08-08,Shipped,0.0,0.0,Success
50813,1850.0,1,2026-03-15,Completed,0.0,316.4,Success
50814,2040.0,1,2025-04-06,Completed,0.0,4457.57,Success
50815,1340.0,12,2022-02-16,Completed,0.0,214.58,Success
50816,1008.0,5,2026-05-16,Completed,0.0,2407.18,Success
50817,2831.0,1,2025-05-05,Processing,0.0,1771.62,Success
50818,1917.0,17,2025-02-20,Processing,0.0,5062.13,Success
50819,1031.0,1,2023-06-11,Completed,0.0,0.0,Success
50820,2988.0,15,2035-12-31,Completed,0.0,0.0,Success
50821,1136.0,4,2025-11-14,Completed,0.0,0.0,Success
50822,1298.0,3,2022-01-10,Completed,0.0,163.49,Success
50823,2571.0,1,2026-05-21,Completed,0.0,0.0,Success
50824,1871.0,9,2022-06-02,Shipped,0.0,0.0,Success
50825,1976.0,12,2026-04-13,Shipped,0.0,141.31,Success
50826,1676.0,1,2025-01-31,Completed,0.0,1513.41,Success
50827,2022.0,4,2026-04-24,Returned,0.0,440.44,Refunded
50828,1968.0,1,2023-11-22,Completed,0.0,235.13,Success
50829,2153.0,6,2022-07-21,Completed,0.0,181.97,Success
50830,2226.0,5,2023-04-11,Shipped,0.0,0.0,Success
50831,1758.0,14,2024-05-15,Shipped,0.0,0.0,Success
